Timestamp,Name,Comment,Language
1:13 , (Member (2 months)) *NT$70.00* FeLicia_shueyelashes, HAPPY 4 MONTH :party_popper::party_popper::party_popper:,en
1:21 , (Member (1 month)) 白石れい, :_ShuLove::_ShuLove::_ShuLove::_ShuItchy:,en
1:25 , (Member (2 months)) shiira, goodluck to both teams:_ShuLETSGO::_ShuLETSGO::_ShuLETSGO:,en
1:30 , (Member (2 months)) むしけいmushikei, eyyyyyy:_ShuLove::_ShuLove:,en
2:24 , (Member (1 month)) にろてゃ, eyyyyyyyy:_ShuLove::_ShuLove:Let's goooooo,en
2:55 , (Member (1 month)) alice Ching Ching, U CAN DO THIS EYYY GAMINO GUNBEAR:_ShuLove::_ShuLove:,en
3:23 , (Member (1 month)) Seakelp, :water_pistol::bear:,en
3:38 , (Member (1 month)) ll Rin ll ☯️🦊, Let’s gooooo PEW PEW PEW:_ShuLove::_ShuLightL::_ShuLETSGO::_ShuLightL:,en
4:04 , (Member (1 month)) Lorina, LETS GOOOOOOO:purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
4:11 , (Member (2 months)) まーちゃん, Happy Luxiem 4 month anniversary :_ShuLove::_ShuLove::_ShuLove:,en
4:42 , (Member (2 months)) 堇Sumire, Let's goooooo:_ShuLove::_ShuLove::_ShuLove:,en
5:51 , (Member (2 months)) Hanetoki, Happy 4 months to Luxiem!!:_ShuLove::_ShuLove::_ShuLove:,en
5:57 , (Member (2 months)) *₱125.00* Deedee, Shu IS the server :_ShuCool:,en
9:16 , (Member (1 month)) Litseaリツェア, ご武運を:_ShuLove::_ShuLove::_ShuLove::_ShuFlex::_ShuFlex::_ShuFlex:,en
12:21 , (Member (2 months)) Rei Ch., EYYYYYY ACE POV everybodyyy lezzgo Shu and Luxiem:_ShuFlex::_ShuFlex::_ShuFlex:,en
13:57 , (Member (2 months)) *$1.99* ミッカ, GOOD LUCK!! Maximize that Marshall!! :water_pistol::bear:,en
17:24 , (Member (2 months)) kamee, WINNERS POV :_ShuLETSGO::_ShuLETSGO:,en
17:35 , (Member (2 months)) kuwo, GOOD LUCKKKKK we believe in the winner’s pov right here :_ShuLove::_ShuLove:,en
18:15 , (Member (2 months)) ミコ, damn why do i have this 3 months notifi again,en
19:09 , (Member (2 months)) *NT$670.00* woodstock, LUXIEM HAPPY 4 MOUNTHS :red_heart::orange_heart::yellow_heart::blue_heart::purple_heart:,en
19:11 , (New member) *₱125.00* 🍌🐯Misaki Rivaille, HAPPY 4 MONTHS LUXIEEEEMM!! Congrats on this milestone!!,en
23:55 , (Member (2 months)) Morning Cocoa, :_ShuLightL::_ShuLightL::_ShuPog::_ShuLightR::_ShuLightR:,en
26:09 , (Member (1 month)) れな, :_ShuLightL::_ShuCool::_ShuLightR::_ShuLightR:,en
31:17 , (Member (1 month)) *₱250.00* jayzel, my aimlabs is me clicking the superchat button everytime shu pops off in valorant :_ShuCool:,en
31:45 , (Member (1 month)) mokuzu, :_ShuLightL::_ShuYay::_ShuLightR:,en
34:45 , (Member (2 months)) Twirrley Seed," Jeez, talk about wiping the floor with Noctyx.",en
34:46 , (Member (1 month)) *NT$150.00* 天城アリス∆Alice Amagi, Shu Gamino OMG:_ShuLightL::_ShuLightR:,en
35:51 , (Member (1 month)) 吳歡書, :_ShuLightL::_ShuPray::_ShuLightR:,en
38:26 , (New member) *HK$15.00* 透明な🫧," HE SHOT ME, CHAT",en
43:47 , (Member (2 months)) *₱99.00* mian, LETSGOOOOO :water_pistol::bear:,en
48:54 , (Member (2 months)) *¥500* 赤羽とうま(Toma), Luxiem:sparkles:WIN:white_flag:,en
53:24 , (Member (2 months)) Caerus, Let's Goooo！ Shu Gamino！eyyyyyyy :_ShuLove:,en
1:03:45 , (Member (2 months)) 薯薯Potato, You just stole my heart:_ShuPien::_ShuLove:,en
1:30:22 , (Member (1 month)) *¥500* tanachan_たなちゃん, :hot_face::hot_face::hot_face:,en
1:32:12 , (Member (1 month)) *NT$300.00* Brandy, so crazy . he shot me!!! :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:32:36 , (Member (1 month)) *NT$300.00* IKUJI, he shot me :hot_face::hot_face::hot_face:,en
1:33:06 ," (Member (2 months)) *¥2,000* Eve.", Amazing~!! Let's go Luxiem:clapping_hands:,en
1:33:25 , (Member (2 months)) *HK$25.00* 奈々子, :coffin:,en
1:36:39 , (Member (2 months)) *HK$500.00* Seiso Gie, Do you know why you're sweating? It's becoz you re too hot:_ShuItchy: Go get an ACE Shubert:_ShuLurk:,en
1:38:43 , (Member (1 month)) *$10.00* Aurelio Miguel," ur plays today have been absolutely insane, shu gamino POG",en
1:42:12 , (Member (2 months)) *NT$150.00* Kailin 風乎舞雩," he shot me, chat",en
1:43:14 ," (New member) *¥1,220* RRRRRITA", SHU!!!!!!!How did you stay calm and shoot so accurately? That's too hot!!!!!!!!!,en
1:43:47 , (Member (1 month)) 小焗烤🌼, Nice:hot_face::hot_face::crystal_ball:,en
1:44:29 , (Member (1 month)) *NT$300.00* Brandy, Chat he shot me twice !,en
1:45:08 , *NT$75.00* Kaguya💜, You are really good at this game！！！！！ LOVE YOU:purple_heart:,en
1:50:19 , (Member (2 months)) *HK$25.00* Katherine," Luxiem shot me, thank you, im dying:smiling_face_with_halo:",en
1:54:09 , (Member (1 month)) *$20.00* Euphoria, pop off :flexed_biceps:,en
1:56:28 , (Member (2 months)) *HK$10.00* Katherine, in shu we believe:place_of_worship:,en
1:57:10 , *CA$5.00* アルコバレーノArcobaleno," Too hot gaming Shu!!! Sending this supa (first ever), trying hard to restrain myself from being down bad for Shu XD ",en
2:14:28 , (New member) *HK$158.00* Eiling, :purple_heart:cool！！！,en
2:17:57 , (Member (1 month)) 14th nights, :water_pistol::bear::water_pistol::bear:,en
2:26:13 ," (New member) *NT$1,500.00* 娜希Nashi", YOU SHOT MY HEART :hot_face::hot_face: YOU SO HOT OMG:hot_face::hot_face:,en
2:26:30 , (Member (2 months)) Toru❤️とる✧*。, You’re so amazing OMG,en
2:42:56 , (Member (1 month)) Ayahane, 2 months:_ShuLove:,en
2:43:18 , (Member (2 months)) SueSue, So much fun!!!!! I can't sleep!!!!!!!:_ShuWorship::_ShuWorship::_ShuWorship:,en
2:43:32 , (Member (2 months)) *NT$150.00* Did Shu Meow Today?, shuot yamino really shot us today :_ShuPog::_ShuPog:(PS SHUGUR DADDIES LET'S GO),en
2:44:17 , (New member) *₱249.00* kat | 🅱️ilkies dealer, Shu i would go marshall mazimizer on anyone that would call u nerd you’re cool talented brilliant incredible amazing show stoppong spectacular unique,en
2:47:54 , (Member (2 months)) *NT$300.00* 米米, YOU SHOT US:_ShuItchy: WE ARE ALL DEAD TODAY:_ShuWorship:,en
2:49:48 , (Member (2 months)) *NT$300.00* Seren, You shot us:_ShuCOPIUM: Yaminions are dead,en
2:51:31 , (New member) *HK$78.00* Eiling, cool！！,en
2:52:38 , (Member (2 months)) *HK$100.00* うめチヒロ, YOU SHOOT US:_ShuCOPIUM:,en
2:54:35 , (Member (2 months)) *£5.00* シモモ, the rivals between the brother... this match is so awesome I love you all too much,en
2:54:38 , (Member (1 month)) 🍌🍌YUI Kusakabe, I just find out I can send this happy banana day and HE SHOT ME:purple_heart::hot_face:,en
3:05:10 , (Member (2 months)) *MYR 150.00* 🍌🍌荒川Aya, YOU SHOT ME:_ShuItchy: TSKR:_ShuWorship:,en
3:05:24 , (Member (2 months)) *₱125.00* Kei 🐈, You guys are doing so well! :grinning_squinting_face: Let's goooooo!!!,en
3:13:34 , (Member (1 month)) *HK$25.00* Purinko, Shu Gaming!!! This collab is so much fun!!!! Thank you!!!! ,en
3:23:30 , (Member (1 month)) *NT$75.00* 天城アリス∆Alice Amagi, you are Shu Kamino today :hot_face::hot_face:,en
3:24:17 , (Member (2 months)) *HK$500.00* Seiso Gie, I love you my ACE:_ShuItchy:,en
3:24:49 , (Member (2 months)) *NT$750.00* Joanna, shu gaming!!!Let's goooooooooo!!!!!love you moe than before,en
3:25:03 ," (Member (1 month)) *¥1,000* tanachan_たなちゃん", GOGOGO:_ShuLightL::_ShuLETSGO::_ShuLightR:,en
3:26:07 , (Member (2 months)) Malenda, Ace Shu Let’s gooooo:_ShuFlex::_ShuLETSGO:,en
3:31:11 ," (Member (1 month)) *¥3,150* ゅぅㄘゃԽ", 激アツ展開GGでした:loudly_crying_face::purple_heart:,en
3:32:19 , (Member (2 months)) Fishyyyyyyy, THANK U SOOOOO MUCH,en
3:32:26 , (Member (2 months)) *$10.00* LaziestKap," Not sure if you know this Shu, but YOU'RE CRACKED!",en
3:32:33 , (Member (2 months)) *NT$30.00* Kai-Ling Huang, you guys really made my day! i do enjoy the stream,en
3:33:08 , (Member (2 months)) *HK$100.00* kano, GG thank you all,en
3:33:09 , (Member (1 month)) *HK$500.00* ELI ELY🌻エリエリ, ACE SHU GAMINO IS REALLY HOT OMG. And the suffle battle is definitely interesting and fun. Thank you for the collab Valorant,en
3:33:12 , (Member (2 months)) *A$20.00* H0LA_NIK0," LET'S GO SHU, honestly POGGERS",en
3:33:16 , (Member (2 months)) *NT$75.00* Ochna," :loudspeaker:next stream (tomorrow OFF): ""Zatsu+Superchat Catchup"" :alarm_clock:on Friday at 6pm EDT/ 3pm PDT/ 10pm GMT/ 7am JST(土)",en
3:33:29 ," (Member (2 months)) *NT$1,500.00* Emika Chien", You did great. I really have a lot of fun today.:purple_heart:,en
3:33:31 ," (Member (1 month)) *NT$1,500.00* CB", u r so hot tonight :pleading_face:,en
3:33:37 , (Member (2 months)) 染月Shizuki 🌰🦊, POG! Shu Gamino!!! Thank you for such a exciting stream! look forward for the next wonderful stream!,en
3:33:37 , (Member (2 months)) lami rin, :_ShuItchy::_ShuItchy::_ShuItchy:,en
3:33:59 , (Member (2 months)) Anna, GG:_ShuLightL::_ShuYay::_ShuLightR:,en
3:34:02 , (Member (1 month)) *$19.99* pupu, Thank you so much for the Valorant stream today!!!!!!!!,en
3:34:05 , (Member (2 months)) *NT$75.00* えび🦐 (ebi), you are so good:_ShuPog:!! love you so much:_ShuLove:,en
3:34:24 , (Member (1 month)) Sawa, happy 4 months!,en
3:34:27 , (Member (2 months)) Susan610, You did so goooooood!!!!!!thanks for the stream!!!!!!!,en
3:34:36 , (Member (2 months)) *NT$150.00* Mori Sizuka, OTSHUUUUU:purple_heart::purple_heart::purple_heart:,en
3:34:41 , (Member (2 months)) *CA$6.99* 🍌🍌シュー叔母ちゃん," You did amazingly, Shu! And happy 4th month, Luxiem!!",en
3:34:44 , *NT$75.00* 夏凡_caho, you're soooo amazing!!! I'm crying to die!!!,en
3:34:47 , (Member (1 month)) *HK$50.00* Cadence c,: 4 month Anniversary!! Also today's national banana day woo,en
3:34:48 ," (Member (1 month)) *¥1,000* のぞみ", HAPPY 4 months and 400K LET'S GOOOOOOOOOO ,en
3:34:50 , (Member (2 months)) *HK$50.00* haiyashi creampuff," GG everyone, Shu gamino POGGGGG hop on valorant",en
3:34:51 , (Member (2 months)) hokutoast, Happy 4 months to Luxiem!!! Your ace was awesome:_ShuLove::_ShuLove::_ShuItchy:,en
3:34:55 , (Member (1 month)) rachelnyan, Happy 4 Months!!:_ShuLightL::_ShuYay::_ShuLightR:,en
3:34:59 , (Member (2 months)) *NT$150.00* Shouしょう, its so nice Shu Gami eyyyyyy,en
3:35:02 , (Member (1 month)) shi, happy 4 months:_ShuLove::_ShuLove::_ShuLove:,en
3:35:03 , (Member (2 months)) *NT$75.00* パンnot🍞, you are my shooting star,en
3:35:05 , (Member (1 month)) *NT$150.00* Zona梓耘," eyyyyy Shu gamino~Thank you for the live stream today, my heart was shot by you, and now there is no heartbeat, please help me with CPR. Beep——",en
3:35:05 ," (Member (2 months)) *¥1,220* Miku", めちゃ強強でかっこいいシュウくん見れて本当に感謝感謝:folded_hands::purple_heart: 最高のコラボありがとう:loudly_crying_face::purple_heart::purple_heart::purple_heart:,en
3:35:10 , (Member (2 months)) *NT$300.00* まいまい Yummyno, :hot_face::hot_face::hot_face::hot_face:,en
3:35:11 , (Member (2 months)) Katie🌸, Happy 4 months:_ShuLove: Love this collab and looking forward to next collab with Luxiem and Noctyx member!! ,en
3:35:13 ," (Member (2 months)) *¥1,000* 小羽儿Iris Yamining", happy 4 month! you guys are amazing!,en
3:35:17 ," (New member) *₱2,500.00* galeaya"," gg :beaming_face_with_smiling_eyes: more collabs, let's go baby~!",en
3:35:19 , (Member (2 months)) Tero, New color banana badge when?:_ShuPien:,en
3:35:20 , (New member) *₱125.00* 🍌🐯Misaki Rivaille, CONGRATS FOR YOUR ACE!! HAPPY 4 MONTHS ONCE AGAIN!! :red_heart: :red_heart: ,en
3:35:20 , (Member (1 month)) Shizuru, You're so amazing！！GG！！love you babe:purple_heart: look forward more valorant stream:purple_heart::sparkles::sparkles::sparkles:,en
3:35:28 , (Member (2 months)) *€10.00* Ludi, congratss !,en
3:35:30 , (Member (2 months)) Shummy, Happy 4 months!!,en
3:35:33 , (Member (2 months)) 海鮮丼, Luxiem 4 month let's gooooo,en
3:35:38 , (Member (2 months)) Aris Chen, Happy four months :_ShuLove:,en
3:35:42 , (Member (2 months)) Hsinhsin, You are amazing !! This stream is so fun !! Thank you so much :purple_heart:,en
3:35:46 , (Member (2 months)) Lydia, Happy 4th monthhhhh!!!! And Great gameeee:_ShuLove::_ShuLove::_ShuLove:,en
3:35:48 , (Member (2 months)) *NT$75.00* River Jiang, GG:clapping_hands::clapping_hands:,en
3:35:49 , (Member (2 months)) Faust, Today’s stream is sooooooo great!!!!!!:_ShuLove::_ShuLove:I enjoyed it very much!! And also HAPPY 4TH MONTH!!!!:_ShuYay::_ShuYay::_ShuYay:,en
3:35:52 , (New member) *NT$150.00* Sarah," you are amazing Shu<3 and also, happy 4 months! ",en
3:35:56 , (New member) *$5.00* 🍌🍌 winnfred, Happy 4 month!!!! eyyyy,en
3:35:58 , (Member (2 months)) 和風 わふう, Happy 4 month！:_ShuLove::_ShuLove::_ShuLove:,en
3:36:02 , (Member (2 months)) 琰衍 YenYen!YaminoXD, Congrats for 4 months :partying_face: It really FUN that I can’t get sleep now:rolling_on_the_floor_laughing: thank you for the stream today :pleading_face::purple_heart:,en
3:36:06 , (Member (1 month)) *NT$30.00* 🥑Yi Shane, Grandma ME feel young again TSKR,en
3:36:12 , (Member (1 month)) A banana slice, Shu gaming in Valo is the hottest thing I've ever seen:_ShuPog::_ShuPog:You're amazing ! Thanks you for the stream:_ShuWorship::_ShuWorship:,en
3:36:12 ," (New member) *¥2,440* しろの。", It was the most fun I've ever had! Thank you！,en
3:36:22 , (Member (1 month)) Hina Hou, You did so well:smiling_face_with_hearts: かっこいい〜〜〜〜,en
3:36:27 , (Member (2 months)) *NT$300.00* JOJO, Happy 4 mounth :_ShuYay::_ShuYay::_ShuYay::red_heart::orange_heart::yellow_heart::blue_heart::purple_heart:,en
3:36:28 , (Member (2 months)) Hanehi, You are so POG! I have lots of fun. Thank You!:_ShuLove:,en
3:36:38 , (Member (2 months)) Akiyo, otsu shu you are so POG:_ShuLove::_ShuLove::_ShuLove:,en
3:36:39 , (New member) *NT$300.00* Shawna, You are soooooo incredible!! Such an awesome stream!!!,en
3:36:50 , (New member) *₱50.00* ZN, you did amazing!!! it was a lot of fun :purple_heart:,en
3:36:55 , (New member) *₱125.00* Kasaki, お疲れ様です！ NICE GAME SHU!! Thank you very much for the fun stream! Happy 4th month!,en
3:37:02 , *NT$330.00* My Cute Little Honey, Ace let’s go！New fan here:grinning_squinting_face:,en
3:37:04 , (New member) *₱125.00* Ming Jung, Salonpas for shoe? hahaha just kidding GG!!,en
3:37:08 , (Member (2 months)) 遥咪haruka, 今日は素晴らしいかった:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
3:37:11 , (Member (2 months)) *HK$25.00* Katherine, THANK YOUUUUU and happy 4 months (& also the banene day),en
3:37:13 , (Member (2 months)) 叶落ye luo, happy 4 mounth,en
3:37:32 , *HK$78.00* ming ming, Happy 4 month !!,en
3:38:03 , (New member) *MYR 15.00* mya~, THANK YOU FOR THE STREAM IT WAS SO FUN AND HAPPY 4 MONTHS :DD,en
2:28 , (New member) *HK$100.00* fafafa mily," I have a fun experience yesterday. Inspired by your last stream, I did some writing and my friends vote to design what next. I don't know what shit I did write but is funny. Thank you for making my days！ love you！MiApollo！",en
2:38 , (Member (2 months)) kusanagi moyi, Good evening daddy Today still love you Mia:heart_suit:,en
3:03 , (New member) *ARS 500.00* vana," Piccola：Greeting milord! Congrat for beating getting over it down💪🏻. Since i already know what u eat most often( cereal、:hamburger:& :pizza:) , i wonder which food or which kind of food u'd love to try to have a taste, except me? Love u~( ˘ ³˘):red_heart:",en
3:17 , (Member (1 month)) Viclaura, Morning voice tskr:red_heart:,en
3:18 ," (Member (2 months)) *¥6,100* HIBIKI", How was yesterday? Did you enjoyed getting over it? I missed you:face_blowing_a_kiss:,en
3:19 , (Member (1 month)) *€10.00* Senu, good evening you cutie milord you look so cuddly today tskr :red_heart:,en
3:43 , (Member (2 months)) mengo, :_MiCry::_MiCry::red_heart::red_heart::red_heart::red_heart:,en
3:49 , (Member (2 months)) *$20.00* Hayako," Hi,milord!I hope you had a good rest yesterday.Today is my birthday!I just want to say thank you for your company and encouragement when I was lonely.I love the place you created. Thank you and I love you! MUA!!!:red_heart::red_heart::red_heart:",en
4:04 ," (Member (2 months)) *ARS 1,000.00* しゅが〜"," Good morning sleepy cutie demon:red_heart:Good see you, please rest well~",en
4:10 , (New member) *$9.99* Yume Sereine, Good day Milord:red_heart::red_heart::red_heart:,en
4:26 , (Member (2 months)) 阿崤A_Yao, :_MiPray::red_heart:,en
4:41 , (Member (2 months)) *€5.00* 🦋WETBAG🦋, Wanna be Big Spoon or Little Spoon Milove? :red_heart:,en
4:47 ," (Member (2 months)) *¥1,220* 。 sao", :red_heart:,en
4:56 , *NT$75.00* lin," Can you say "" Hope you have a goodnight mysweat "" ?",en
5:04 ," (Member (2 months)) *¥1,000* かなえ", TSKRRRRRRRR I LOVE YOUUUUUUU:red_heart::red_heart::red_heart::red_heart::red_heart:,en
5:22 , (Member (2 months)) *MYR 15.00* Atrocious • Leaf," Milord beat Getting Over It, but you're still not getting over it yet lol. You're so adorable today :_MiPray:",en
5:29 , (Member (1 month)) MapleLeaf `, Milord:_MiHuh::red_heart:,en
5:36 , (Member (2 months)) *$10.00* Yehong, It seems that I can attack you today.,en
5:43 , *$5.00* Blue-Mooned, Hello milord! Currently listening in during my painting class! Ive only started watching you recently but you have brought so much joy into my life! ,en
5:47 ," (New member) *HUF 2,000* Que Tang_Vox’s Bitter Girl", :rainbow::rainbow::rainbow::rainbow::rainbow: My first rainbow ING,en
5:53 , (New member) *HK$25.00* May Zheng, good afternoon and good evening milord:red_heart:,en
5:57 , (Member (2 months)) *HK$50.00* yspsbeb mosai," good morning, milord.love your morning voice",en
5:59 , *$9.99* Ayame Himura," Would you like a headpat before going to bed, Love?",en
6:05 , (Member (1 month)) 轟仔Hong Zai, :_MiPray::red_heart::red_heart::red_heart::red_heart::red_heart:,en
6:05 , (New member) *$9.99* Angel Ridenour, Goood Morning daddy :red_heart::red_heart:,en
6:08 , (Member (2 months)) Bast, forehead kiss for the sweet boy i wish i could stay and go back to sleep,en
6:10 , *$5.00* Rainey Q.," hi sire!! So I was just wondering, what is an acaspere? I think its like money but I don't know ",en
6:23 , (New member) *£100.00* Shine🎋eats bamboo," Good evening, dear milord, this is my first red sc for you, thank you for such an expensive voice to accompany me on this birthday night. I wish you happiness and health, love you, mua",en
6:29 , *NT$330.00* Jullian XIA🐯, Good evening milord! So nice to have you here during big lockdown. TSKR🙏🏻,en
6:31 ," (New member) *HUF 4,000* Que Tang_Vox’s Bitter Girl", :red_heart:,en
6:35 , (Member (2 months)) *₱125.00* Kei 🐈, I hope you have a wonderful day today and get more rest after the stream milord. :smiling_face_with_smiling_eyes:,en
6:43 , *$9.99* Hannah Z.," hi milord! make sure to take care of yourself today, even with stream it's important to leave some time for yourself ^^ sending love and positive energy :red_heart:",en
6:46 , (Member (1 month)) *₱125.00* usachi (•ねち•), DADDY PLS SPARE MY LEFT EAR. :loudly_crying_face::loudly_crying_face::loudly_crying_face: I am suffering in sussy silence,en
7:01 , (Member (2 months)) 樁♪ Jade, Good morning:heart_suit:,en
7:06 , (Member (2 months)) Kuroro," Daddy! Today is my birthday, can you say happy birthday to me before I fell asleep?",en
